Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification, Estimated Income , Superannuation Savings ,Amount of Credit Cards, Credit Card Balance , Bank Loans , Bank Deposits , Checking Accounts , Saving Accounts , Foreign Currency Account , Business Lending ,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND12702,Shawn Austin,65,3720,3/3/2020,Anthony Berry,European,Actuary,Low,Jade," $112,254.77 "," $9,488.16 ",1, $592.42 ," $1,414,317.17 "," $348,082.73 "," $224,671.58 "," $45,883.63 "," $7,191.36 "," $1,239,307.34 ",3,2,1,2,12
IND54557,Virginia Gardner,19,36551,31-12-2008,Ernest Rivera,European,Analog Circuit Design manager,High,Gold," $200,034.65 "," $36,168.00 ",1," $4,542.50 "," $656,478.11 "," $396,416.25 "," $269,171.53 "," $189,398.87 "," $11,930.13 "," $374,449.34 ",3,2,2,2,13
IND98387,Dorothy Reed,72,2240,24-02-1996,Benjamin Kim,Asian,Compensation Analyst,Mid,Platinum," $468,818.09 "," $32,124.55 ",1," $3,952.77 "," $204,628.21 "," $80,368.81 "," $39,633.93 "," $87,370.81 "," $22,240.53 "," $622,936.26 ",3,4,2,1,14
IND21698,Susan Hawkins,64,18335,27-05-2006,Bruce Porter,European,Human Resources Assistant I,High,Silver," $102,656.95 "," $10,408.53 ",2," $1,680.06 "," $36,116.99 "," $149,993.14 "," $120,912.84 "," $18,320.59 "," $24,312.89 "," $440,832.68 ",0,1,3,2,15
IND60028,Susan Carter,21,163,4/5/2021,Donald Reynolds,European,Engineer IV,High,Jade," $58,419.24 "," $32,798.48 ",2," $5,453.73 "," $211,534.52 "," $288,545.16 "," $114,829.20 "," $163,440.22 "," $43,380.55 "," $1,504,926.83 ",3,2,3,2,1
IND77518,Robin Myers,72,5005,19-05-2012,Joshua Little,European,Office Assistant I,High,Jade," $140,855.22 "," $12,999.46 ",1," $1,083.38 "," $669,122.46 "," $476,404.09 "," $381,123.27 "," $157,107.48 "," $34,604.82 "," $476,822.17 ",2,1,3,2,2
IND81280,Timothy Franklin,34,17518,20-10-2008,Carl Nguyen,Australian,Office Assistant III,High,Silver," $303,715.37 "," $37,170.70 ",1," $7,323.54 "," $830,988.06 "," $3,243,585.67 "," $1,203,594.68 "," $911,671.97 "," $8,707.00 "," $1,639,408.93 ",2,2,3,1,3
IND27009,Richard Torres,40,4576,12/3/2016,Todd Roberts,American,Senior Quality Engineer,Mid,Jade," $67,402.74 "," $2,197.44 ",3," $1,495.84 "," $127,332.40 "," $429,040.50 "," $256,438.00 "," $146,761.44 "," $27,940.26 "," $599,202.96 ",3,1,3,2,4
IND29085,Earl Ramos,48,42806,4/7/1995,Victor Martinez,Australian,Account Representative III,Low,Jade," $50,226.88 "," $18,022.25 ",1," $2,153.36 "," $371,797.72 "," $33,293.55 "," $26,560.02 "," $6,943.01 "," $13,309.28 "," $239,669.66 ",3,1,3,1,5
IND62329,Harry Walker,83,13931,21-09-1996,Bruce Butler,Australian,Administrative Assistant II,High,Jade," $33,952.28 "," $7,396.32 ",2," $3,527.35 "," $284,148.91 "," $447,927.90 "," $212,624.00 "," $65,913.44 "," $40,683.70 "," $678,764.21 ",2,1,3,1,6
IND35485,Christopher Webb,17,24720,3/10/2016,Joe Price,European,Software Test Engineer IV,Low,Jade," $284,819.62 "," $39,901.68 ",1," $3,858.70 "," $476,516.68 "," $885,748.27 "," $757,688.28 "," $213,540.03 "," $10,419.75 "," $450,288.01 ",1,2,4,1,7
IND23071,Louise Hunt,58,21987,19-11-2006,Jonathan Hawkins,Asian,Physical Therapy Assistant,Low,Silver," $236,893.51 "," $30,897.72 ",1, $827.30 ," $842,966.36 "," $491,151.70 "," $528,454.36 "," $55,021.42 "," $2,354.33 "," $1,135,129.37 ",0,2,4,1,8
IND49461,Joan Allen,42,14470,13-12-2013,Roy Rice,European,Web Developer I,Mid,Gold," $223,656.45 "," $30,746.24 ",3," $1,089.96 "," $486,874.06 "," $42,186.43 "," $45,516.93 "," $8,193.05 "," $13,025.49 "," $971,928.25 ",2,2,3,2,9
IND84835,Margaret Grant,43,38087,16-01-2004,Phillip Peters,Asian,Statistician III,Mid,Silver," $233,880.87 "," $5,531.35 ",1," $10,937.15 "," $729,742.35 "," $1,146,381.81 "," $335,526.38 "," $668,070.31 "," $87,161.11 "," $439,707.05 ",0,4,1,2,10
IND88751,Lois Oliver,54,15538,3/1/2005,Joshua Ryan,European,Tax Accountant,Mid,Gold," $325,866.66 "," $6,405.63 ",2," $6,912.26 "," $136,488.84 "," $600,544.06 "," $233,544.91 "," $374,116.71 "," $35,695.60 "," $948,872.23 ",0,3,2,1,11
IND47511,Johnny Patterson,76,624,9/5/2018,Shawn Wallace,American,Human Resources Assistant II,Low,Silver," $94,314.48 "," $15,868.80 ",1," $8,565.48 "," $1,459,532.03 "," $3,760,505.45 "," $1,867,963.49 "," $471,906.57 "," $77,808.76 "," $951,559.94 ",3,5,3,2,12
IND57469,Jennifer Oliver,32,19273,14-01-2003,Chris Armstrong,Australian,Chemical Engineer,Low,Silver," $274,475.79 "," $56,993.09 ",1," $1,837.22 "," $720,813.94 "," $1,218,779.87 "," $511,887.55 "," $629,134.17 "," $4,208.05 "," $566,092.45 ",0,3,4,1,13
IND13603,Annie Grant,22,38893,18-06-2000,Joshua Ryan,European,Senior Editor,Mid,Jade," $381,103.30 "," $22,245.55 ",1," $4,636.72 "," $573,978.50 "," $592,604.24 "," $311,896.97 "," $103,965.66 "," $2,487.80 "," $2,167,704.06 ",0,4,1,2,14
IND28663,Roy Ortiz,75,21687,17-11-2020,Paul Holmes,European,Analog Circuit Design manager,High,Jade," $185,228.22 "," $19,918.60 ",2," $1,959.95 "," $163,347.16 "," $469,912.37 "," $138,209.52 "," $265,362.28 "," $36,333.33 "," $946,593.28 ",3,2,1,2,15
IND21547,Mark Owens,83,10691,6/11/2008,Stephen Payne,Asian,Office Assistant II,High,Gold," $210,650.82 "," $28,919.28 ",1," $4,093.55 "," $707,178.12 "," $30,355.17 "," $17,597.20 "," $15,045.61 "," $4,661.89 "," $699,099.20 ",1,3,1,1,16
IND76281,Rebecca Cunningham,24,1111,30-01-2020,Benjamin Kim,American,Recruiter,Mid,Platinum," $72,484.30 "," $14,037.84 ",3," $1,117.01 "," $353,225.87 "," $160,468.52 "," $187,666.57 "," $88,529.66 "," $11,943.68 "," $81,281.23 ",2,1,2,2,17
IND68811,Walter Carr,26,24736,27-11-2009,Anthony Simpson,European,Safety Technician III,Mid,Jade," $264,913.69 "," $52,901.25 ",1," $4,641.00 "," $208,822.95 "," $1,447,898.55 "," $630,870.08 "," $395,276.30 "," $31,956.75 "," $1,421,316.75 ",2,3,2,1,18
IND74692,Anne Hunter,70,20712,26-04-2020,Keith Griffin,European,Developer II,High,Platinum," $345,819.23 "," $24,722.72 ",1," $2,177.56 "," $286,200.71 "," $1,312,115.54 "," $493,667.23 "," $837,675.35 "," $53,240.01 "," $1,279,233.84 ",2,4,3,1,19
IND57450,Jennifer Alvarez,29,24683,20-05-2019,Anthony Torres,European,General Manager,Mid,Silver," $168,308.61 "," $12,991.26 ",2," $2,541.18 "," $126,578.89 "," $105,527.85 "," $28,492.52 "," $68,561.44 "," $25,353.58 "," $785,860.94 ",1,1,3,2,20
IND80645,Judith Mason,66,23525,30-01-2016,Ernest Rivera,Asian,Occupational Therapist,High,Platinum," $95,699.35 "," $29,523.37 ",3," $3,145.64 "," $113,185.12 "," $68,399.89 "," $31,090.86 "," $50,833.55 "," $15,264.66 "," $938,632.93 ",0,2,3,2,21
IND91185,Wanda Patterson,72,35391,4/8/2008,Mark Montgomery,Asian,Research Assistant I,High,Silver," $390,347.05 "," $32,717.64 ",2, $655.56 ," $798,844.10 "," $272,225.32 "," $292,023.52 "," $239,459.29 "," $26,341.15 "," $759,225.36 ",3,5,3,2,22
IND97947,Gary Lopez,57,26115,19-05-2006,Bruce Porter,American,Accounting Assistant IV,Mid,Gold," $142,392.94 "," $45,693.12 ",1," $6,610.96 "," $1,055,434.98 "," $1,200,953.26 "," $206,533.36 "," $692,422.22 "," $8,896.81 "," $2,623,231.49 ",1,2,3,2,1
IND88225,Cheryl Fox,54,37327,3/1/2017,Jerry Green,American,Automation Specialist I,Low,Silver," $379,053.54 "," $45,646.51 ",1," $3,644.96 "," $1,787,687.81 "," $97,304.56 "," $59,228.87 "," $29,191.37 "," $19,720.25 "," $731,342.34 ",3,4,3,2,2
IND58373,Charles Green,52,39984,6/4/2019,Donald Reynolds,Australian,Assistant Professor,High,Gold," $47,929.95 "," $17,458.89 ",3, $430.03 ," $431,728.82 "," $27,367.89 "," $27,025.79 "," $6,393.82 "," $5,921.00 "," $385,784.09 ",0,1,3,2,3
IND57160,Anne Garrett,82,7159,17-09-2017,Benjamin Kim,European,Operator,Mid,Jade," $264,217.61 "," $31,962.48 ",3," $6,889.08 "," $531,769.66 "," $914,049.58 "," $582,482.57 "," $276,007.13 "," $76,682.87 "," $227,082.93 ",3,4,4,2,4
IND87140,Ernest Smith,70,14848,9/11/2011,Jeremy Vasquez,Asian,Paralegal,High,Gold," $183,031.56 "," $35,955.00 ",1," $7,551.25 "," $534,932.29 "," $1,058,173.90 "," $997,359.31 "," $249,583.09 "," $53,740.42 "," $1,468,926.01 ",0,4,4,2,8
IND43888,Michael Peters,39,22898,27-03-2018,Todd Roberts,American,Marketing Manager,High,Gold," $58,847.05 "," $1,731.01 ",1," $3,625.72 "," $327,630.00 "," $640,243.86 "," $322,360.54 "," $96,529.07 "," $15,337.68 "," $475,510.78 ",0,1,1,2,9
IND93701,Jason Bradley,35,21954,19-10-1996,Joe Price,American,Design Engineer,Mid,Jade," $305,474.84 "," $55,916.76 ",2," $2,999.95 "," $1,345,293.00 "," $269,723.70 "," $170,684.53 "," $48,044.53 "," $57,586.11 "," $1,431,928.00 ",3,2,2,1,10
IND91174,Craig Hall,60,39193,15-08-2011,Phillip Peters,European,Senior Quality Engineer,High,Silver," $307,944.31 "," $14,357.46 ",2," $4,015.03 "," $1,321,538.58 "," $806,858.37 "," $256,232.05 "," $340,952.18 "," $104,038.92 "," $293,342.93 ",2,3,3,1,11
IND24235,Joseph Fuller,31,39125,27-05-2011,Benjamin Kim,Asian,Internal Auditor,Mid,Platinum," $210,111.51 "," $37,398.00 ",1," $2,337.17 ", $-   ," $81,827.20 "," $65,013.39 "," $28,247.20 ", $447.96 ," $1,162,832.42 ",3,5,4,1,12
IND49606,Roger Myers,73,33471,17-08-2000,Anthony Berry,American,Budget/Accounting Analyst III,Mid,Jade," $72,711.11 "," $13,876.45 ",1," $1,623.58 "," $282,070.49 "," $221,793.11 "," $89,432.71 "," $220,004.46 "," $14,378.82 "," $581,719.41 ",3,1,1,2,13
IND35234,Anne Phillips,62,11082,14-01-2004,Adam Hernandez,European,Nuclear Power Engineer,Low,Jade," $153,294.08 "," $47,332.48 ",1," $3,531.65 "," $1,032,232.17 "," $396,539.89 "," $178,831.71 "," $144,853.69 "," $7,394.92 "," $638,836.61 ",1,2,1,1,14
IND62564,Marie Hart,20,20106,30-10-1996,Keith Griffin,African,Recruiting Manager,Low,Jade," $365,561.24 "," $37,850.85 ",1," $2,684.87 "," $349,750.23 "," $54,859.24 "," $25,252.67 "," $57,497.71 "," $35,152.90 "," $1,162,829.24 ",1,5,1,2,15
IND44323,Deborah Freeman,43,2118,7/7/2014,Paul Larson,American,Programmer II,Mid,Jade," $278,325.13 "," $31,407.42 ",3, $309.10 ," $499,815.56 "," $334,392.32 "," $364,337.90 "," $103,761.44 "," $4,084.60 "," $486,852.47 ",0,2,2,1,1
IND33515,Thomas Dean,40,4440,27-07-2012,Bruce Porter,American,Administrative Officer,High,Jade," $64,687.90 "," $26,213.12 ",2," $4,105.25 "," $790,835.81 "," $444,066.54 "," $228,377.08 "," $132,289.54 "," $10,837.34 "," $1,010,949.41 ",2,2,2,1,2
IND60299,Eric Hanson,40,8737,15-03-2019,Nicholas Cunningham,American,Programmer Analyst I,High,Silver," $49,767.51 "," $18,779.10 ",1," $1,961.30 "," $168,992.50 "," $219,769.86 "," $88,217.48 "," $60,560.52 "," $4,503.67 "," $279,498.60 ",3,1,3,1,3
IND78861,Gregory Torres,61,2715,11/11/2015,Anthony Berry,African,Nuclear Power Engineer,High,Jade," $96,837.00 "," $22,583.88 ",1," $1,942.20 "," $638,341.65 "," $636,611.63 "," $417,617.23 "," $98,089.12 "," $31,928.85 "," $557,118.90 ",3,1,3,2,4
IND92647,Samuel Cunningham,17,8305,31-08-2004,Chris Armstrong,European,Software Test Engineer I,High,Jade," $112,505.67 "," $11,242.80 ",2, $711.99 ," $223,278.61 "," $1,109,608.79 "," $287,676.35 "," $635,764.74 "," $29,880.74 "," $86,444.33 ",3,1,3,1,5
IND56044,Ronald Fisher,49,4567,8/7/2016,Anthony Torres,Asian,Internal Auditor,High,Silver," $432,010.28 "," $23,347.32 ",1," $2,651.85 "," $863,853.28 "," $251,496.87 "," $246,924.20 "," $182,998.27 "," $43,754.04 "," $589,717.28 ",3,4,3,1,6
IND36801,Billy Hamilton,19,6503,17-04-2010,Anthony Torres,European,Human Resources Assistant I,Low,Jade," $113,684.56 "," $5,710.40 ",1," $1,165.52 "," $412,964.80 "," $111,178.81 "," $53,365.83 "," $67,359.54 "," $20,072.40 "," $159,087.32 ",3,1,3,2,7
IND38949,Michael Carpenter,50,25819,6/12/2019,Douglas Tucker,American,Graphic Designer,Mid,Gold," $69,433.57 "," $29,961.25 ",1," $5,019.15 "," $1,145,286.56 "," $985,148.61 "," $271,765.13 "," $415,800.66 "," $36,300.29 "," $296,777.18 ",1,2,3,2,8
IND40740,Kenneth Alvarez,80,30741,10/8/2016,Anthony Berry,African,Data Coordiator,Mid,Jade," $129,996.19 "," $7,533.34 ",1," $1,028.05 "," $447,947.22 "," $1,013,124.65 "," $312,220.80 "," $240,473.74 "," $55,125.97 "," $983,046.29 ",3,1,3,2,9
IND48919,Roy Hudson,62,19815,9/6/2012,Shawn Cook,American,Office Assistant IV,High,Jade," $100,901.30 "," $21,168.00 ",2," $3,312.76 "," $50,876.78 "," $505,043.45 "," $271,089.50 "," $81,215.44 "," $5,030.64 "," $871,845.41 ",2,2,4,2,10
IND43851,Mark Lawrence,20,27518,19-02-2016,Joshua Ryan,European,Mechanical Systems Engineer,High,Jade," $167,943.88 "," $14,054.01 ",1," $2,149.58 "," $665,637.27 "," $153,113.14 "," $137,579.92 "," $64,928.85 "," $33,865.28 "," $287,653.77 ",2,2,4,1,11
IND82642,Teresa Graham,84,33556,8/6/2002,Patrick Graham,European,Biostatistician IV,Low,Platinum," $131,150.24 "," $13,680.75 ",1," $3,437.66 "," $298,772.43 "," $647,719.46 "," $155,009.78 "," $438,456.25 "," $33,521.18 "," $584,749.20 ",0,1,1,2,12
IND86812,Ryan Carr,19,22873,31-10-2001,Anthony Torres,Australian,VP Marketing,High,Silver," $366,034.24 "," $17,474.68 ",1," $3,038.10 "," $559,075.84 "," $1,532,568.00 "," $411,176.78 "," $951,687.35 "," $85,826.79 "," $1,019,083.44 ",2,3,2,2,13
IND13296,John Powell,76,8236,20-01-2004,Roy Rice,European,Assistant Manager,High,Platinum," $128,380.31 "," $39,652.86 ",1," $9,587.91 "," $2,015,150.96 "," $570,860.32 "," $123,126.74 "," $124,992.29 "," $117,978.06 "," $2,411,017.44 ",2,4,3,2,14
IND39713,Samuel Thompson,17,5174,5/12/2014,Jeremy Vasquez,African,Administrative Assistant II,High,Jade," $402,930.83 "," $9,845.77 ",1," $2,162.17 "," $395,885.87 "," $1,070,724.13 "," $313,136.30 "," $508,795.98 "," $36,525.71 "," $2,100,375.89 ",0,3,4,1,15
IND12660,Gregory Reed,61,22456,26-12-2009,James Castillo,European,Software Engineer I,High,Jade," $480,745.86 "," $69,602.45 ",2," $3,950.53 "," $270,004.92 "," $1,112,801.54 "," $381,237.56 "," $324,567.12 "," $49,397.03 "," $2,296,981.56 ",1,4,1,1,16
IND41076,Justin Rice,69,41191,20-07-2001,Joshua Ryan,European,Research Nurse,High,Silver," $113,169.48 "," $26,216.72 ",1," $2,889.41 "," $163,914.44 "," $545,505.68 "," $199,432.18 "," $286,478.47 "," $16,409.78 "," $417,685.79 ",0,1,1,1,17
IND64863,Steven Hall,64,9072,12/4/1999,Anthony Simpson,Asian,Speech Pathologist,High,Jade," $282,986.86 "," $4,808.73 ",1," $2,710.46 "," $672,434.41 "," $1,503,762.65 "," $404,859.17 "," $989,013.13 "," $34,105.44 "," $2,005,275.83 ",0,3,1,2,18
IND76341,Philip Bryant,63,19617,19-04-2020,Jeremy Vasquez,American,Human Resources Manager,High,Gold," $79,064.70 "," $40,560.00 ",3," $1,989.26 "," $440,512.80 "," $478,134.75 "," $221,991.13 "," $125,510.37 "," $74,812.92 "," $1,740,979.24 ",3,2,2,1,19
IND50293,Daniel Martin,42,25853,1/8/1995,Anthony Torres,Asian,Database Administrator III,High,Jade," $217,152.92 "," $40,432.60 ",1," $3,213.60 "," $442,208.52 "," $2,150,327.79 "," $1,075,163.90 "," $293,878.13 "," $60,584.16 "," $1,148,607.72 ",1,2,2,1,20
IND32223,Maria GoPKRales,56,31771,26-06-2020,Joshua Little,Asian,Information Systems Manager,High,Gold," $205,230.68 "," $9,475.87 ",1," $2,756.14 "," $214,775.49 "," $129,367.97 "," $69,069.34 "," $27,178.24 "," $25,903.44 "," $1,123,659.93 ",2,2,3,2,21
IND63518,Andrew Gray,56,2484,24-06-2017,Steve Diaz,European,Assistant Professor,Mid,Silver," $141,076.93 "," $23,841.48 ",1," $7,681.52 "," $286,219.49 "," $1,419,823.59 "," $691,708.93 "," $205,328.33 "," $44,834.45 "," $288,474.22 ",2,2,3,1,22
IND98503,Jack Griffin,40,24653,8/7/2005,Jerry Green,American,Editor,High,Silver," $89,051.64 "," $4,331.32 ",2, $502.50 ," $234,064.86 "," $130,298.13 "," $163,859.77 "," $41,616.43 "," $15,004.14 "," $312,536.73 ",1,1,3,1,1
IND38742,Juan Evans,66,22405,10/12/2013,Bruce Butler,European,Database Administrator IV,High,Jade," $36,306.25 "," $5,281.50 ",2," $2,902.89 "," $509,390.40 "," $367,935.51 "," $96,305.27 "," $108,454.55 "," $7,863.48 "," $428,419.33 ",0,1,3,1,2
IND98838,Ryan Mason,72,17986,6/3/2020,Patrick Graham,American,Recruiter,Low,Jade," $131,060.16 "," $27,387.80 ",1," $1,647.92 "," $1,230,159.76 "," $1,476,110.50 "," $651,789.05 "," $380,338.08 "," $6,394.51 "," $377,511.97 ",2,2,3,1,3
IND52011,Nicholas Chavez,39,40336,29-03-2020,Adam Hernandez,European,Research Associate,Mid,Silver," $347,873.76 "," $8,150.87 ",1, $789.48 ," $583,355.94 "," $474,517.29 "," $391,992.54 "," $103,981.18 "," $17,619.71 "," $1,118,741.15 ",3,4,3,1,4
IND27143,Harry Watson,24,19193,24-03-1999,Todd Roberts,European,Clinical Specialist,Mid,Jade," $53,882.64 "," $4,068.80 ",3," $3,158.74 "," $378,781.62 "," $1,654,622.91 "," $596,920.92 "," $279,191.43 "," $16,909.16 "," $760,984.25 ",0,1,3,2,8
IND67603,Christine Bell,60,28928,13-05-2020,Joshua Ryan,European,Cost Accountant,High,Jade," $231,058.46 "," $15,558.48 ",2," $1,811.87 "," $852,715.89 "," $564,498.46 "," $204,180.30 "," $384,459.49 "," $37,945.02 "," $1,037,021.16 ",2,2,4,1,9
IND65057,Anthony Murray,66,38833,15-02-2011,Anthony Simpson,European,Statistician IV,Mid,Silver," $335,256.24 "," $59,449.08 ",1," $8,125.45 "," $1,617,781.81 "," $1,512,888.59 "," $564,331.46 "," $604,555.08 "," $51,312.87 "," $2,094,410.19 ",1,3,4,1,10
IND16812,Larry Hamilton,78,40868,10/8/2019,James Castillo,European,Account Representative II,High,Jade," $151,559.32 "," $17,095.08 ",2," $3,992.64 "," $342,906.43 "," $529,821.65 "," $384,472.35 "," $44,730.08 "," $45,363.62 "," $989,413.39 ",0,1,1,2,11
IND39500,Nicholas Griffin,64,12695,23-12-2019,Phillip Peters,Asian,Computer Systems Analyst II,Mid,Jade," $44,123.98 "," $8,392.63 ",1, $651.40 ," $450,969.08 "," $380,147.71 "," $161,149.57 "," $183,999.76 "," $26,413.51 "," $487,106.77 ",3,1,2,1,12
IND69752,Jeremy Bryant,34,30600,17-01-2011,Jerry Green,Australian,Programmer Analyst I,Mid,Gold," $91,594.72 "," $27,913.60 ",1," $4,577.20 "," $1,003,171.83 "," $809,741.08 "," $327,010.82 "," $447,070.51 "," $64,132.12 "," $1,723,533.66 ",2,2,3,2,13
IND50261,Chris Reyes,79,11378,1/6/2021,Joshua Little,European,Sales Associate,High,Jade," $196,645.50 "," $37,964.50 ",2," $3,375.24 "," $1,206,252.96 "," $648,147.54 "," $265,151.26 "," $185,213.07 "," $7,167.60 "," $1,549,559.88 ",2,2,4,1,14
IND20655,Victor Jenkins,43,27906,13-03-2017,Bruce Butler,Asian,Paralegal,Low,Jade," $361,257.67 "," $51,674.68 ",1," $8,534.37 "," $704,827.56 "," $298,804.88 "," $113,256.69 "," $72,797.54 "," $57,647.55 "," $1,009,649.66 ",0,3,1,1,15
IND84018,Lois Griffin,41,1446,19-04-2000,Dennis Morris,Asian,Geologist II,Mid,Gold," $21,741.38 "," $6,296.72 ",1," $2,407.21 "," $327,242.89 "," $136,512.06 "," $106,176.05 "," $22,650.89 "," $3,584.37 "," $482,143.47 ",2,1,1,2,1
IND52284,Emily Bryant,26,8748,17-08-2013,Roy Rice,European,Human Resources Assistant IV,High,Jade," $285,493.07 "," $47,536.45 ",1, $741.33 ," $395,561.73 "," $199,546.75 "," $171,610.21 "," $191,085.97 "," $14,546.68 "," $495,808.95 ",2,2,1,1,2
IND38633,Jimmy Harper,71,37727,11/11/2008,George Lewis,Australian,Nuclear Power Engineer,Mid,Silver," $264,059.28 "," $33,093.98 ",1, $327.78 ," $315,540.10 "," $1,114,277.64 "," $283,136.12 "," $453,748.47 "," $22,427.82 "," $1,278,613.86 ",3,2,2,1,3
IND94590,Howard Hunt,37,33958,16-06-2011,Mark Montgomery,Asian,Biostatistician II,High,Jade," $126,030.66 "," $32,997.50 ",1, $233.03 ," $832,160.64 "," $296,880.20 "," $134,398.47 "," $80,097.48 "," $55,982.76 "," $1,788,185.99 ",0,2,2,2,4
IND29286,Carolyn Martinez,24,42424,27-11-2002,Jeremy Vasquez,European,Statistician IV,High,Jade," $15,919.48 "," $4,138.29 ",1," $1,165.88 "," $345,276.76 "," $274,261.19 "," $188,155.93 "," $83,681.55 "," $1,983.92 "," $303,565.97 ",2,1,3,2,5
IND86944,Ann White,59,22837,3/11/2001,Shawn Wallace,Asian,Staff Scientist,High,Jade," $204,822.53 "," $31,427.04 ",1," $3,446.88 "," $717,965.28 "," $154,796.16 "," $125,384.89 "," $33,528.85 "," $13,876.32 "," $1,058,494.08 ",0,2,3,1,6
IND82767,Daniel Gomez,51,28929,19-04-2008,Bruce Butler,Asian,Accounting Assistant I,High,Jade," $361,269.30 "," $7,619.40 ",3," $3,861.98 "," $272,547.83 "," $2,720,079.90 "," $598,417.58 "," $1,348,615.61 "," $90,197.33 "," $301,316.93 ",0,4,3,1,7
IND64440,Carlos Romero,24,14155,29-05-2018,Joshua Bennett,American,Staff Accountant III,High,Silver," $253,010.88 "," $47,710.20 ",1," $1,862.35 "," $484,643.74 "," $419,094.98 "," $120,295.78 "," $254,367.37 "," $37,599.55 "," $1,506,211.20 ",0,2,3,2,8
IND97211,Johnny Fields,26,34418,31-05-2000,Shawn Long,European,Software Test Engineer II,High,Gold," $290,646.58 "," $44,449.14 ",2," $5,444.05 "," $1,028,198.96 "," $267,004.59 "," $81,951.90 "," $224,363.16 "," $8,894.54 "," $162,684.77 ",1,2,3,2,9
IND60063,Jessica Ruiz,43,43096,13-09-2015,Shawn Cook,European,Accountant IV,High,Jade," $86,331.99 "," $9,527.85 ",1," $1,690.21 "," $196,482.65 "," $46,348.64 "," $30,457.68 "," $32,536.74 "," $2,377.89 "," $204,841.49 ",1,1,3,2,10
IND91861,Frank Adams,79,33641,22-01-2009,Phillip Peters,Asian,Accountant IV,Low,Jade," $70,220.07 "," $44,668.12 ",3," $3,029.08 "," $662,458.18 "," $667,288.87 "," $172,780.15 "," $499,155.90 "," $42,742.38 "," $1,113,544.32 ",1,2,3,2,11
IND98755,Joan Miller,84,31245,8/4/2005,Chris Armstrong,European,Web Developer I,High,Gold," $92,465.88 "," $29,491.80 ",1, $26.57 ," $66,963.48 "," $361,818.94 "," $371,340.50 "," $129,873.96 "," $23,968.96 "," $379,833.80 ",1,1,4,2,12
IND93695,William Long,53,30425,28-03-2021,Steve Diaz,Asian,Staff Accountant II,Low,Platinum," $87,221.55 "," $2,728.20 ",2, $802.95 ," $438,262.83 "," $394,022.59 "," $141,253.38 "," $276,559.25 "," $8,450.85 "," $142,895.84 ",2,1,4,1,13
IND56540,Chris Ortiz,50,10826,5/11/1995,Ernest Rivera,European,Administrative Assistant IV,High,Jade," $191,245.96 "," $16,513.92 ",1," $5,238.04 "," $793,387.37 "," $1,052,777.80 "," $614,120.39 "," $161,425.93 "," $8,925.07 "," $810,082.34 ",0,2,1,2,14
IND79052,Aaron Cook,85,13821,11/8/1999,Bobby Burton,American,Research Assistant II,High,Jade," $33,307.93 "," $19,066.56 ",2, $513.92 ," $178,106.90 "," $49,529.08 "," $29,717.45 "," $64,558.90 "," $7,586.83 "," $52,604.64 ",1,1,2,2,15
IND54277,Victor Gardner,69,17741,9/7/2001,Adam Hernandez,American,Geologist IV,High,Jade," $161,586.76 "," $7,485.06 ",1," $5,252.74 "," $242,336.75 "," $173,003.70 "," $57,667.90 "," $84,444.51 "," $16,147.24 "," $468,874.99 ",3,2,3,1,16
